,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
15744,24820,5430,Boys,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Ant Kids Boy's White Check Kidswear
15745,24821,34460,Men,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,ADIDAS Men Blue And Red Back Pack
15746,24822,47192,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes
15747,24823,22505,Women,Footwear,Shoes,Casual Shoes,Grey,Winter,2015.0,Casual,Catwalk Women Dark Grey Casual Shoes
15748,24824,49834,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Black Flip Flops
15749,24825,16730,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011.0,Casual,Lotto Men Mega Sport Grey Slipper
15750,24827,26999,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans
15751,24828,7367,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Stone Casual Shoe
15752,24830,13242,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Beige Shorts
15753,24831,27077,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Heels
15754,24832,2615,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Black Bleed Blue T-shirt
15755,24833,43532,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,French Connection Women Grey Melange Top
15756,24835,31112,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow 3/4 Length Pants
15757,24838,33221,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Sepia Women Magenta Top
15758,24840,5868,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Converse Unisex Black Shoes
15759,24842,11171,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Scullers Men Stripes Grey Sweaters
15760,24844,41601,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Basics Men Brown Shirt
15761,24845,5054,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Swinger White Navy Shoe
15762,24846,37681,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,American Tourister Unisex Red Backpack
15763,24847,4186,Girls,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Disney Kids Girls Navy Stripes Mickey Kidswear
15764,24849,22161,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Casual Shoes
15765,24850,16354,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Peter England Men Solid White Shirt
15766,24852,7703,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Neckline Black Top
15767,24853,34004,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls White Top
15768,24854,17286,Men,Apparel,Topwear,Tshirts,Grey Melange,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Grey  Melange Polo Tshirt
15769,24857,31576,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Mark Taylor Men Printed Grey T-shirt
15770,24859,34838,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue CC Sports Shoes
15771,24861,9699,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Scholl Men Massagio Black Formal Shoes
15772,24862,2271,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Nike Mens Red Polo T-shirt
15773,24864,46616,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Catwalk Women Bronze Wedges
15774,24865,7531,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's AS SS Trainin Black T-shirt
15775,24866,19912,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015.0,Casual,Wildcraft Unisex Outdoors Crump Green Backpack
15776,24867,22353,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,John Players Men Check Grey Shirt
15777,24868,16166,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes
15778,24869,50773,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2016.0,Formal,Clarks Men Black Leather Formal Shoes
15779,24872,3191,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Prism Green T-shirt
15780,24874,30696,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Ethnic,Fabindia Black & Gold Conical Purse
15781,24875,43364,Women,Footwear,Shoes,Flats,Silver,Summer,2013.0,Casual,Reebok Women Silver Coloured Casual Shoes
15782,24876,13414,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Shirts
15783,24877,27621,Men,Apparel,Bottomwear,Trousers,Green,Summer,2012.0,Casual,Scullers Men Green Cargo Pants
15784,24880,41433,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes
15785,24881,11343,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
15786,24883,25176,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Sequins Brown Handbag
15787,24884,5266,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Schoolbag Grey Backpack
15788,24887,36561,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Jack & Jones Men Dino Grey T-shirt
15789,24889,10057,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Tshirt Trning White Polo Tshirts
15790,24894,37675,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013.0,Casual,American Tourister Black Reversible Backpack
15791,24895,4172,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Hexride Crussion White Shoe
15792,24897,15525,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Casual,Rockport Women Jeanie Thong Perf Black Flats
15793,24899,22195,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Timberland Men Grey Casual Shoes
15794,24900,54929,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Do u speak Green Men Yellow T-shirt
15795,24901,6625,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Morin White Shoe
15796,24903,17272,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Green  Polo Tshirt
15797,24904,23047,Women,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,Arrow Woman Charcoal Solid Sweater
15798,24906,49498,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black Casual Shoes
15799,24907,3357,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Ear Plugs Black T-shirt
15800,24908,31582,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Blue T-shirt
15801,24909,26535,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ID Men Blue Shoes
15802,24910,12700,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Metallic Gold Black Sports Shoes
15803,24911,54115,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
15804,24912,2285,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Nike Men Lavender T-shirt
15805,24914,3959,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Tube Top
15806,24915,16192,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Puma Men Knitted Vest Grey Sweater
15807,24917,17040,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,Gas Men Skate 001 Casual Shoe
15808,24920,6417,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Lotto Unisex Canvas Red Shoe
15809,24921,26707,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Nike Men Black Mikumi Sandals
15810,24922,12532,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Puma Women Solid Black Jackets
15811,24923,42242,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Sepia Women Grey Top
15812,24924,3165,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Court Leader Low Black Red Shoe
15813,24928,18008,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,U.S. Polo Assn. Unisex Laptop Black Backpack
15814,24930,24050,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt
15815,24932,10265,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Clarks Men Goto Eat Tobacco Leather Brown Formal Shoes
15816,24935,25182,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag
15817,24937,5292,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Lee Cooper Men's Brown Semi Formal Shoe
15818,24939,15717,Men,Footwear,Shoes,Sports Shoes,Fluorescent Green,Fall,2011.0,Sports,Nike Men Mercurial Victory II HG-V Fluorescent Green Sports Shoes
15819,24940,21522,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Classic Black Handbag
15820,24941,4340,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Sports,Fila Men Phoenix Red Shoes
15821,24942,9807,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black Checks Shirts
15822,24945,6073,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,UCB Women's Halter Front Black Top
15823,24946,47354,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Baggit Women Olive Green Handbag
15824,24950,13084,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Numero Uno Men White Casual Shoes
15825,24951,26363,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Woman Printed White T-shirt
15826,24952,12156,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2011.0,Ethnic,Aurelia Women Solid Cream Leggings
15827,24954,3501,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,ADIDAS Men's Deep Black Yellow Shoe
15828,24958,10601,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Football Soccer Blue Jerseys
15829,24961,39985,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2013.0,Casual,Gas Men Mila Olive Shoes
15830,24962,15373,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Urban Yoga Women Solid Purple Tops
15831,24963,21146,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,s.Oliver Women Printed Grey Top
15832,24964,56828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,John Players Men Blue Slim Fit Jeans
15833,24965,4724,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Yellow Teen Kidswear
15834,24966,45403,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals
15835,24970,32763,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,John Miller Men Check Lavender Shirt
15836,24971,24606,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Proline Men Blue Sweatshirt
15837,24972,10433,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Flying Machine Men Ydc Black Shirts
15838,24973,4516,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Skechers Women White and Pink Shoe
15839,24975,15141,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Sport Men Check Blue Slim Fit Shirt
15840,24977,53754,Men,Apparel,Topwear,Sweatshirts,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Chelsea FC Sweatshirt
15841,24978,14093,Men,Apparel,Topwear,Tshirts,Red,Winter,2016.0,Casual,Flying Machine Men Stripes Red Tshirts
15842,24979,34494,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Van Heusen Woman Black Skirt
15843,24980,6241,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Spotty Offwhite T-shirt
15844,24982,17616,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Doodle Girl Princess Pink Tshirt
15845,24986,35546,Girls,Footwear,Sandal,Sandals,Red,Summer,2012.0,Casual,Enroute Teens Red Sandals
15846,24987,7393,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Brown Semi Formal Shoe
15847,24989,27083,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels
15848,24990,9209,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Jet Cat White Casual Shoes
15849,24993,3733,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Sports,Kochi Tuskers Mens Fangear Jersey
15850,24994,26151,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Navy Blue Trousers
15851,24995,12364,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Shirts
15852,24996,12909,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Spykar Men Check Red Shirts
15853,24997,29348,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Probase Men Printed Green T-shirt
15854,24999,9864,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Status Quo Men Stripes Purple Tshirts
15855,25001,23672,Men,Footwear,Flip Flops,Flip Flops,Purple,Summer,2011.0,Casual,Converse Men Rainbow Purple Flip Flop
15856,25002,6010,Men,Apparel,Topwear,Shirts,Purple,Summer,2010.0,Casual,Highlander Men Purple Green Checked Shirt
15857,25003,47337,Women,Accessories,Bags,Handbags,Olive,Fall,2012.0,Casual,Baggit Women Olive Green Bag
15858,25004,26300,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt
15859,25007,9058,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women Furano 3 White Sports Shoes
15860,25011,24457,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Max Black Sports Shoes
15861,25012,10662,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy Travel Red Tshirts
15862,25018,25585,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Fila Men Redemption Silver Sports Shoes
15863,25019,57999,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Latin Quarters Women Brown Dress
15864,25020,15310,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Furano 3 M Black Sports Shoes
15865,25021,21125,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,s.Oliver Women Solid Magenta Top
15866,25022,4747,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Green Polo T-shirt
15867,25023,40320,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Women Black Adi Weld Shoes
15868,25024,24665,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Converse Unisex Check Red Shoes
15869,25025,10450,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts
15870,25029,53737,Men,Apparel,Bottomwear,Shorts,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Shorts
15871,25030,44780,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Lotto Men Navy Blue Shoes
15872,25031,37272,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Tantra Men Black Angry Anna T-shirt
15873,25032,4575,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Men's Air Max Court Blue Shoe
15874,25034,15122,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Arrow Men  Autoflex Brown Trousers
15875,25035,22592,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Nike Men Red Striped Sweatshirt
15876,25037,35525,Girls,Footwear,Shoes,Casual Shoes,Pink,Summer,2012.0,Casual,Enroute Teens Pink Shoes
15877,25038,6222,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Round Neck Green T-shirt
15878,25039,47105,Boys,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Marvel Boys Green Flip Flops
15879,25040,17675,Women,Footwear,Shoes,Flats,Turquoise Blue,Winter,2015.0,Casual,Catwalk Women Ballerina Turquoise Casual Shoe
15880,25042,3750,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Status Quo Men's Ticket To Win Purple T-shirt
15881,25044,26132,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Navy Blue Trousers
15882,25045,54512,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Beige Handbag
15883,25046,2682,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Inkfruit Men's Hues Blue T-shirt
15884,25050,41696,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Superman Men Black Printed Shorts
15885,25052,10034,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Women As Element Ja Black T-Shirt
15886,25053,4111,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Fila Men Motor Sports Black Red Sandal
15887,25056,15546,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Casual Bronze Heels
15888,25057,14494,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
15889,25058,6646,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Trail Ridge Black Shoe
15890,25059,47561,Women,Footwear,Shoes,Flats,Beige,Winter,2012.0,Casual,Portia Women Beige Flats
15891,25062,51404,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt
15892,25064,7794,Women,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Women's Engineered Stripe Mustard T-shirt
15893,25068,23818,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Puma Unisex Wave Black Flip Flops
15894,25069,48529,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Calvin Klein Men Black Flip Flops
15895,25070,42013,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Nike Men White Ballista Sports Shoes
15896,25071,3334,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011.0,Sports,ADIDAS Unisex Mumbai Indians Navy Blue Backpack
15897,25072,26556,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Lee Cooper Men Black Sandals
15898,25073,17023,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Casual Black Sandal
15899,25075,18857,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Generation Navy Blue Polo Tshirt
15900,25076,6474,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Black casual Shoe
15901,25078,19985,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Striped T-shirt
15902,25080,30601,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Sports Reversible Black T-shirt
15903,25081,13483,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White & Black Flats
15904,25084,42221,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
15905,25086,56413,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,GAS Men Brown Glade Sandals
15906,25089,1651,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Domyos Women Style Pink T-shirt
15907,25090,33084,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Striped Navy Blue T-Shirt
15908,25092,21541,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Kiara Women Classic Brown Handbag
15909,25093,4323,Unisex,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Kid's Unisex Ice Cream Aqua Green Kidswear
15910,25095,20493,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Posh Taj Purple Handbag
15911,25097,11112,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts
15912,25099,32390,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Arrow Woman Purple Shirt
15913,25100,33242,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Formal,Arrow Men White Check Shirt
15914,25102,36730,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Striped Blue Top
15915,25104,44310,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Indian Terrain Men Blue Check Shirt
15916,25105,5037,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Fila Men White Ample Shoes
15917,25106,34067,Women,Apparel,Topwear,Shirts,Cream,Summer,2012.0,Casual,Femella Women Printed Cream Shirt
15918,25107,47595,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Portia Women Purple & Brown Sandals
15919,25111,22102,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Casual Shoes
15920,25112,16337,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
15921,25114,54182,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Green Handbag
15922,25115,13645,Women,Footwear,Shoes,Flats,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Sandals
15923,25117,2212,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Adidas Men 3 Stripe Green Polo T-shirt
15924,25119,8728,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Checks Purple Shirts
15925,25120,12797,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men The Red Devils Black Tshirts
15926,25121,35989,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Flying Machine Women Cotton Black Dress
15927,25123,50710,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Latin Quarters Women Black Top
15928,25124,6480,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Logo Black T-shirt
15929,25125,34255,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Proline Men Navy Blue Track Pants
15930,25127,7552,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Sports,Nike Men's SS Too Fast Orange T-shirt
15931,25129,22330,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,John Players Men Stripes White T-Shirt
15932,25131,43307,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt
15933,25132,13477,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Rocia Women Rocia Black Sandal Black Shoes
15934,25133,27642,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Che Guevara Men Printed Red T-shirt
15935,25134,26790,Men,Apparel,Topwear,Shirts,White,Summer,2013.0,Formal,Arrow Men White Striped Shirt
15936,25138,41450,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Shoes
15937,25139,11320,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Washed Grey Jeans
15938,25140,25115,Women,Accessories,Bags,Clutches,Gold,Winter,2015.0,Casual,Lino Perros Women Beaded Gold Clutch
15939,25142,33070,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,U.S.Polo Assn. Men Orange Polo T-shirt
15940,25145,25929,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Femella Women Black Leggings
15941,25147,5205,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Beatles Men's The Beatles Dark Grey T-shirt
15942,25149,14652,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Probase Men Punk Black Tshirts
15943,25150,7136,Men,Apparel,Bottomwear,Track Pants,Green,Fall,2011.0,Casual,Urban Yoga Men Bottom Olive Green Yoga Pants
15944,25152,8942,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Pink Shirts
15945,25154,34631,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men Atlantica White Sports Shoes
15946,25155,19529,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green TShirt
15947,25156,3596,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Converse Men's Chuck Taylor Digital Print Ox Black Canvas Shoe
15948,25157,30291,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Deadly Pirate Off White T-shirt
15949,25159,13013,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Wedges
15950,25160,27226,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress
15951,25163,58925,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Ivory Tag Brown Plaided Crossbody Bag
15952,25164,33414,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Quick Jhuti Green Handbag
15953,25166,11744,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men Stripes Green Tshirts
15954,25168,25571,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Superior White Sports Shoes
15955,25169,44546,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
15956,25170,5661,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men Absolut Bangalore Black T-shirt
15957,25171,20003,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
15958,25174,24691,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Lee Cooper Men Casual Brown Shoes
15959,25177,20231,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Wrangler Women Fluro Black Sweater
15960,25178,14004,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men India Football Jersey
